sep=,
"Time","active_db_connections saturation","cpu saturation","disk_space saturation","memory saturation","open_fds saturation","open_ruby_fds saturation","redis_clients saturation","single_node_cpu saturation","single_threaded_cpu saturation"
2023-01-16 03:00:00,,,,,,,,,
2023-01-16 04:00:00,,,,,,,,,
2023-01-16 05:00:00,,,,,,,,,
2023-01-16 06:00:00,,,,,,,,,
2023-01-16 07:00:00,,,,,,,,,
2023-01-16 08:00:00,,,,,,,,,
2023-01-16 09:00:00,,,,,,,,,
2023-01-16 10:00:00,,,,,,,,,
2023-01-16 11:00:00,,,,,,,,,
2023-01-16 12:00:00,,,,,,,,,
2023-01-16 13:00:00,,,,,,,,,
2023-01-16 14:00:00,,,,,,,,,
2023-01-16 15:00:00,,,,,,,,,
2023-01-16 16:00:00,,,,,,,,,
2023-01-16 17:00:00,,,,,,,,,
2023-01-16 18:00:00,,,,,,,,,
2023-01-16 19:00:00,,,,,,,,,
2023-01-16 20:00:00,,,,,,,,,
2023-01-16 21:00:00,,,,,,,,,
2023-01-16 22:00:00,,,,,,,,,
2023-01-16 23:00:00,,,,,,,,,
2023-01-17 00:00:00,,,,,,,,,
2023-01-17 01:00:00,,,,,,,,,
2023-01-17 02:00:00,,,,,,,,,
2023-01-17 03:00:00,,,,,,,,,
2023-01-17 04:00:00,,,,,,,,,
2023-01-17 05:00:00,,,,,,,,,
2023-01-17 06:00:00,,,,,,,,,
2023-01-17 07:00:00,,,,,,,,,
2023-01-17 08:00:00,,,,,,,,,
2023-01-17 09:00:00,,,,,,,,,
2023-01-17 10:00:00,,,,,,,,,
2023-01-17 11:00:00,,,,,,,,,
2023-01-17 12:00:00,,,,,,,,,
2023-01-17 13:00:00,,,,,,,,,
2023-01-17 14:00:00,,,,,,,,,
2023-01-17 15:00:00,,,,,,,,,
2023-01-17 16:00:00,,,,,,,,,
2023-01-17 17:00:00,,,,,,,,,
2023-01-17 18:00:00,,,,,,,,,
2023-01-17 19:00:00,,,,,,,,,
2023-01-17 20:00:00,,,,,,,,,
2023-01-17 21:00:00,,,,,,,,,
2023-01-17 22:00:00,,,,,,,,,
2023-01-17 23:00:00,,,,,,,,,
2023-01-18 00:00:00,,,,,,,,,
2023-01-18 01:00:00,,,,,,,,,
2023-01-18 02:00:00,,,,,,,,,
2023-01-18 03:00:00,,,,,,,,,
2023-01-18 04:00:00,,,,,,,,,
2023-01-18 05:00:00,,,,,,,,,
2023-01-18 06:00:00,,,,,,,,,
2023-01-18 07:00:00,,,,,,,,,
2023-01-18 08:00:00,,,,,,,,,
2023-01-18 09:00:00,,,,,,,,,
2023-01-18 10:00:00,,,,,,,,,
2023-01-18 11:00:00,,,,,,,,,
2023-01-18 12:00:00,,,,,,,,,
2023-01-18 13:00:00,,,,,,,,,
2023-01-18 14:00:00,,,,,,,,,
2023-01-18 15:00:00,,,,,,,,,
2023-01-18 16:00:00,,,,,,,,,
2023-01-18 17:00:00,,,,,,,,,
2023-01-18 18:00:00,,,,,,,,,
2023-01-18 19:00:00,,,,,,,,,
2023-01-18 20:00:00,,,,,,,,,
2023-01-18 21:00:00,,,,,,,,,
2023-01-18 22:00:00,,,,,,,,,
2023-01-18 23:00:00,,,,,,,,,
2023-01-19 00:00:00,,,,,,,,,
2023-01-19 01:00:00,,,,,,,,,
2023-01-19 02:00:00,,,,,,,,,
2023-01-19 03:00:00,,,,,,,,,
2023-01-19 04:00:00,,,,,,,,,
2023-01-19 05:00:00,,,,,,,,,
2023-01-19 06:00:00,,,,,,,,,
2023-01-19 07:00:00,0.182,0.370,0.352,0.532,0.00100,0.00228,0.00740,0.370,0.0233
2023-01-19 08:00:00,0.214,0.558,0.360,0.743,0.0312,0.00336,0.0100,0.558,0.0235
2023-01-19 09:00:00,0.188,0.720,0.388,0.742,0.0333,0.00586,0.0118,0.720,0.0279
2023-01-19 10:00:00,0.190,0.687,0.413,0.729,0.0303,0.00368,0.0100,0.687,0.0233
2023-01-19 11:00:00,0.200,0.680,0.436,0.740,0.0303,0.00374,0.00980,0.680,0.0234
2023-01-19 12:00:00,0.250,0.424,0.452,0.764,0.00147,0.00400,0.00830,0.424,0.0136
2023-01-19 13:00:00,0.250,0.433,0.463,0.765,0.00147,0.00424,0.00830,0.433,0.0143
2023-01-19 14:00:00,0.231,0.445,0.478,0.771,0.00147,0.00436,0.00840,0.445,0.0132
2023-01-19 15:00:00,0.231,0.449,0.492,0.768,0.00147,0.00446,0.00820,0.449,0.0130
2023-01-19 16:00:00,0.250,0.502,0.504,0.779,0.00147,0.00456,0.00820,0.502,0.0139
2023-01-19 17:00:00,0.250,0.459,0.515,0.773,0.00160,0.00340,0.00810,0.459,0.0128
2023-01-19 18:00:00,0.214,0.470,0.527,0.771,0.00147,0.00356,0.00820,0.470,0.0126
2023-01-19 19:00:00,0.167,0.480,0.540,0.775,0.00147,0.00372,0.00830,0.480,0.0121
2023-01-19 20:00:00,0.182,0.479,0.543,0.773,0.00147,0.00384,0.00800,0.479,0.0229

